-9,-243,-20,1,45,-75
-13,-248,-7,-21,-52,-72
-3,-259,-16,-103,2,34
11,-253,-9,-8,-23,-21
32,-262,-16,61,-23,12
35,-267,-1,-53,-48,26
-0,-267,-19,26,-7,46
2,-246,19,-108,-2,14
-1,-259,15,111,-32,19
8,-247,1,-10,-4,-1
10,-248,-2,-46,-11,-8
69,-254,-7,-14,-21,29
47,-255,-19,-40,-40,-7
32,-257,6,-51,31,49
76,-242,-14,-15,-53,57
58,-260,-44,1,-13,-33
66,-271,-10,80,79,79
48,-245,-26,65,-5,-15
17,-257,16,66,2,42
64,-243,-20,23,-72,-19
35,-246,-7,-3,-84,86
31,-256,27,53,-19,-55
52,-249,2,92,16,60
87,-243,5,-104,-15,-12
33,-249,15,20,123,-8
60,-245,-1,-66,-0,39
63,-244,12,42,14,15
55,-257,14,24,3,-18
55,-251,-11,31,34,51
28,-248,11,59,64,-3
28,-286,31,-19,23,58
46,-252,-1,26,-17,0
51,-229,13,-80,-35,16
13,-239,1,27,-34,-11
33,-264,-40,-109,-43,-52
27,-250,6,44,49,63
25,-249,32,10,-16,10
70,-254,14,-42,-24,-47
35,-272,11,55,-81,-84
38,-256,-24,1,-80,46
43,-244,-34,-16,-66,-63
23,-264,-6,22,25,47
37,-267,1,99,48,75
31,-260,-5,90,2,66
23,-254,-9,-68,36,-50
34,-249,-1,-33,55,29
20,-243,-6,38,-62,2
-10,-260,5,-31,-16,44
32,-270,-15,-51,-11,-53
-6,-276,0,-77,29,-14
-30,-252,38,-42,-30,-65
26,-253,-2,8,1,39
-5,-253,-12,9,119,-56
-10,-249,-25,-60,17,38
-43,-252,-1,-11,36,-26
-45,-249,-3,18,-48,-17
-38,-254,16,66,-17,45
8,-275,10,-24,16,13
-17,-235,-4,-41,81,-43
-5,-264,9,-42,9,3
-30,-250,11,-7,-24,23
-56,-254,24,-20,-32,18
-59,-269,-0,-22,-76,10
-14,-246,12,34,-23,-81
-40,-243,4,8,46,55
-47,-274,8,-20,-5,43
-30,-269,-39,-58,54,-1
-54,-249,7,-13,-25,-6
-71,-266,26,-48,25,-7
-59,-265,-15,21,-50,-33
-49,-232,18,-24,-88,-26
-55,-264,35,-31,26,-57
-50,-245,-16,-24,-9,58
-44,-258,-18,-59,18,1
-58,-260,-43,17,-18,-30
-52,-249,-24,-62,-94,13
-52,-266,-28,-52,10,5
-29,-253,11,-49,-2,-46
-36,-260,35,92,-51,3
-43,-256,36,-23,-29,16
-39,-243,28,-51,57,-19
-7,-250,-16,-32,56,-10
-35,-249,-3,-75,-12,38
-65,-255,-45,13,-56,60
-53,-258,44,32,-49,-80
-27,-260,37,-23,-113,-47
-42,-248,5,6,-15,-53
-14,-267,13,-42,40,-37
-51,-238,15,-31,1,70
-47,-260,9,11,-107,38
-100,-269,36,-101,53,67
-25,-240,15,-92,-40,21
-67,-250,-2,-7,136,12
14,-247,17,-48,36,62
20,-266,14,-11,14,-123
-7,-279,25,12,-45,27
-48,-263,7,-69,0,-58
15,-256,32,5,7,34
46,-270,31,14,-41,-118
31,-255,11,-80,45,-7
18,-240,19,-40,-32,-24
10,-237,1,-7,-52,-52
-19,-258,17,37,-12,52
2,-242,23,-11,46,27
-21,-249,-1,64,-106,33
30,-263,-7,-90,-4,8
-16,-258,2,-48,-36,-8
31,-253,-21,23,-72,77
18,-258,5,38,26,23
31,-268,-27,-35,-88,114
4,-256,21,-10,12,0
58,-245,15,74,136,-28
20,-251,32,-24,-26,9
