2,-270,-5,2,54,34
24,-254,10,20,-8,21
-5,-231,20,39,16,61
3,-236,31,-25,2,85
-1,-220,-10,48,36,-66
-10,-260,47,13,-37,-28
-2,-244,-19,52,56,-1
10,-223,47,11,40,23
-46,-225,5,44,-103,44
21,-242,22,57,-79,51
-16,-222,-2,17,-6,-73
13,-200,4,21,-8,74
-18,-206,34,10,40,-49
8,-181,42,20,15,-3
4,-162,34,23,4,-9
-14,-195,20,59,2,-6
21,-155,33,-17,45,0
-61,-166,13,-7,-55,19
3,-176,87,-53,79,-11
11,-155,44,47,6,41
4,-229,48,38,24,7
-17,-152,70,-39,0,-8
6,-173,41,31,-20,35
51,-136,65,-12,-16,-7
-13,-126,65,-47,-71,31
43,-174,50,9,-26,-25
20,-142,45,-12,-18,43
-52,-141,58,35,41,83
34,-167,31,-9,40,-35
-19,-149,43,2,-44,12
-26,-178,71,24,-36,65
4,-134,39,-60,9,-4
35,-103,51,-0,-1,29
8,-114,89,-38,3,-29
-2,-79,51,-65,39,1
15,-148,99,-45,62,-7
-3,-165,66,69,-48,-41
-14,-158,51,-131,-14,-5
-3,-70,77,27,-34,40
-8,-142,30,-20,68,-33
43,-78,84,19,-93,-37
-45,-103,52,-80,30,-25
3,-117,69,-41,33,38
-39,-122,59,74,34,-58
9,-123,55,-12,28,-2
-28,-99,71,19,-105,1
8,-123,56,12,-19,-19
-5,-70,101,-93,-23,-7
-10,-69,53,25,24,19
-18,-103,70,53,-1,12
-12,-135,56,-5,-15,24
22,-100,110,41,62,-2
7,-102,41,18,-8,1
6,-97,81,2,28,11
5,-67,73,23,-17,45
21,-127,54,58,15,-60
9,-85,59,-12,-39,24
16,-105,104,-21,-44,-0
-38,-96,96,-25,5,-34
-34,-119,87,-29,0,43
42,-111,77,-16,53,8
28,-122,66,31,23,25
-3,-127,45,-42,26,-10
9,-87,99,-59,-33,61
11,-134,91,20,32,50
-27,-82,60,5,45,28
13,-131,39,9,-17,-5
-43,-94,65,-31,44,-8
11,-116,34,21,16,50
-4,-115,40,-19,-2,72
-15,-135,76,-0,7,-50
22,-140,53,-45,39,-75
3,-129,106,-6,-30,50
35,-121,39,6,34,-10
-15,-139,17,23,63,-27
-2,-127,38,36,-61,1
8,-191,62,9,-5,-25
-16,-161,68,-41,-59,-38
